"","species","brood_year","release_location_code","hatchery_location_code","first_release_date_month","jday","avg_weight","release_stage_assigned","fate","event_released","number_cwt_estimated","sar","tags_lost"
"19","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",11,305,30,"smolt","fishery",602436,27.84,4.62123777463498e-05,602408.16
"20","1",2016,"3F42001^^260002^R","3F42001^^260002^H02",11,306,30,"smolt","fishery",82759,1.81,2.18707330924733e-05,82757.19
"21","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",11,307,30,"smolt","fishery",464200,87.25,0.000187957776820336,464112.75
"22","1",2019,"3F42001^^260002^R","3F42001^^260002^H02",11,307,30,"smolt","fishery",507640,12.66,2.49389331021984e-05,507627.34
"23","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",11,308,30,"smolt","fishery",251921,15.99,6.34722790081017e-05,251905.01
"24","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,40,"smolt","fishery",360784,105.38,0.000292086123553151,360678.62
"25","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,40,"smolt","fishery",1517792,190.99,0.000125834106386119,1517601.01
"26","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,40,"smolt","fishery",321748,67.78,0.000210661760135261,321680.22
"27","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",9,271,40,"smolt","fishery",2193776,310.18,0.000141390916848393,2193465.82
"28","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",10,278,40,"smolt","fishery",2100850,298.25,0.000141966346954804,2100551.75
"29","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,319,40,"smolt","fishery",85200,7.75,9.0962441314554e-05,85192.25
"30","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",12,335,40,"smolt","fishery",98694,8.21,8.31864145743409e-05,98685.79
"31","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",2,35,50,"smolt","fishery",2468674,363.91,0.00014741112030183,2468310.09
"32","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",3,60,50,"smolt","fishery",847179,41.13,4.85493620592578e-05,847137.87
"33","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,50,"smolt","fishery",792498,176.18,0.000222309709298951,792321.82
"34","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,50,"smolt","fishery",8283535,1544.29,0.000186428861591096,8281990.71
"35","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",3,76,50,"smolt","fishery",1291251,55.18,4.27337519970943e-05,1291195.82
"36","1",1980,"3F42001^^260002^R","3F42001^^260002^H02",4,91,50,"smolt","fishery",1903144,489.19,0.000257043082394186,1902654.81
"37","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,50,"smolt","fishery",1159010,305.64,0.000263707819604663,1158704.36
"38","1",1987,"3F42001^^260002^R01","3F42001^^260002^H02",4,93,50,"smolt","fishery",14763800,1665.25,0.000112792776927349,14762134.75
"39","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,50,"smolt","fishery",482072,65.14,0.000135125043561958,482006.86
"40","1",1974,"3F42001^^260002^R","3F42001^^260002^H02",9,261,50,"smolt","fishery",1472359,934.52,0.000634709333796988,1471424.48
"41","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",10,274,50,"smolt","fishery",670818,65.75,9.80146626953958e-05,670752.25
"42","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,326,50,"smolt","fishery",144582,30.61,0.000211713767965584,144551.39
"43","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",1,22,60,"smolt","fishery",591349,30.04,5.07991050969901e-05,591318.96
"44","1",2014,"3F42001^^260002^R","3F42001^^260002^H02",3,61,60,"smolt","fishery",676823,59.79,8.83391965107569e-05,676763.21
"45","1",2019,"3F42001^^260002^R","3F42001^^260002^H02",3,62,60,"smolt","fishery",1896732,95.56,5.03813928377863e-05,1896636.44
"46","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,60,"smolt","fishery",8522815,1375.56,0.000161397378682982,8521439.44
"47","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,60,"smolt","fishery",19467,1.38,7.08891971027893e-05,19465.62
"48","1",2012,"3F42001^^260002^R","3F42001^^260002^H02",3,78,60,"smolt","fishery",5018043,563.14,0.000112223031966844,5017479.86
"49","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",3,79,60,"smolt","fishery",592140,70.32,0.00011875569966562,592069.68
"50","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,60,"smolt","fishery",1164443,251.07,0.000215613817078208,1164191.93
"51","1",2022,"3F42001^^260002^R","3F42001^^260002^H02",3,89,60,"smolt","fishery",100212,4.92,4.90959166566878e-05,100207.08
"52","1",1984,"3F42001^^260002^R","3F42001^^260002^H02",4,91,60,"smolt","fishery",10560568,3557.38,0.000336854987345378,10557010.62
"53","1",1985,"3F42001^^260002^R","3F42001^^260002^H02",4,91,60,"smolt","fishery",7595488,2003.16,0.000263730256699767,7593484.84
"54","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,60,"smolt","fishery",773906,138.62,0.000179117360506315,773767.38
"55","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","fishery",6428682,666.97,0.000103749104404293,6428015.03
"56","1",1982,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","fishery",8768890,941.48,0.0001073659265882,8767948.52
"57","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","fishery",66633,10.95,0.00016433298815902,66622.05
"58","1",1983,"3F42001^^260002^R","3F42001^^260002^H02",4,99,60,"smolt","fishery",14471530,4383.5,0.000302905083291124,14467146.5
"59","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,60,"smolt","fishery",1543248,1086.58,0.000704086446248432,1542161.42
"60","1",1974,"3F42001^^260002^R","3F42001^^260002^H02",9,261,60,"smolt","fishery",2712306,1943.55,0.00071656737845951,2710362.45
"61","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,320,60,"smolt","fishery",134488,91.85,0.000682960561537089,134396.15
"62","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,321,60,"smolt","fishery",156250,54.91,0.000351424,156195.09
"63","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,70,"smolt","fishery",20554,2.95,0.000143524374817554,20551.05
